beta,n_star,G1,n_obs,W
4.719890146307676e-05,0.5420673572218471,2634.0290871732213,48.0,0.003824755842742459
0.00022836499553387146,0.5875887980654982,22.192243979244285,6.0,0.11150144230215309
0.0005005098710408215,0.4846552825747457,124.94320982983295,31.0,0.18973305579269184
6.250377224230668e-05,0.5811645488198177,1162.3614273055327,39.0,0.01008928235018117
0.0002004444980867573,0.5086240233367145,496.5121143479199,42.0,0.01286552233476128
0.0005837050310913924,0.6457857377207454,9.389934154187003,6.0,1.7729698689848146
3.0078185450246985e-05,0.610289319197442,2489.4154397290436,41.0,0.0017220177156508398
3.628707100528072e-05,0.5915844385584859,3034.9334588725033,53.0,0.0029605730977216704
3.303425035127539e-05,0.6067130292624993,1179.7680817717503,26.0,0.011334225100405843
3.512390876976339e-05,0.6235950611767755,737.5916361703407,15.0,0.00918569106070143
0.00020207591552145795,0.578899406760482,356.97096298545085,28.0,0.020054040320818964
0.00019315245160524388,0.2766568678698084,968.2492920305899,87.0,0.030629579243111802
0.00012648187488181035,0.6214967934276362,825.0034091789121,35.0,0.02110433400470096
0.00020670967514290837,0.5720788024449391,1016.7045531746242,87.0,0.040405479484687694
0.00013850087246908171,0.5269773851893621,296.1598744428865,21.0,0.023957800615315567
0.00010347190684989681,0.5139977448171561,1217.6375017045862,50.0,0.015965416784633625
0.00020059708496024574,0.5015685715097764,608.465543277265,57.0,0.032766452200768174
0.00020390918547709367,0.5892652127190328,1992.56964327035,123.0,0.031126115510639197
0.0003325739608725773,0.49152363174154384,144.5353377127889,27.0,0.04221608719126116
0.00019531406112619518,0.2801201941420924,1500.1046345345883,107.0,0.055666821871679165
2.5215417214851505e-05,0.6301473999743143,659.7637444085125,10.0,0.007848167536095352
0.0002022953442696891,0.48504895938145004,1359.6800455343853,118.0,0.06324783839090552
7.089332573105923e-05,0.5152140847170411,2024.0449287983756,77.0,0.023711828196178255
0.0001933190604732479,0.4731550817932155,249.74357837484365,28.0,0.044300411463380034
1.5918793072161913e-05,0.6418349624999742,5834.981163329544,51.0,0.003130501436285387
4.33902384511726e-05,0.6268408025556848,26.351808531499582,2.0,0.05664266981877318
0.00011440764711518249,0.5893968259185108,74.5391042588566,8.0,0.3911078037447954
0.00019514881263243112,0.18248699791062112,1528.4428954474847,150.0,0.04760312433174224
7.411086459163309e-05,0.5932113942760063,1177.853148525083,34.0,0.008634111269163256
7.016540284563131e-05,0.5946513542649008,1444.5542045257778,41.0,0.0437743274268024
5.567232051687349e-05,0.6199701384043421,126.91062620695163,6.0,0.08683958401010869
5.416175329128422e-05,0.6202383171681468,327.425670343333,7.0,0.0023196817918011226
0.00011852449763194682,0.5594925929473951,550.7036743067492,30.0,0.021597277347736355
1.9811433915627293e-05,0.6326568509116616,3080.138449584122,28.0,0.004770475809461576
0.0002026660536697428,0.5561111771864108,482.44916158011466,37.0,0.018401475561062936
0.0012458823802795472,0.6995376337878874,89.09652081775107,23.0,0.19559481201235093
9.474391117944525e-05,0.626268296051715,260.3531801724697,12.0,0.07895138328457887
7.698050395679852e-05,0.5802511007792881,1028.3707494802936,41.0,0.008571545707702827
0.00014209459952518134,0.5685602291717224,398.21839588003166,20.0,0.06067180074137569
0.00020138416357768258,0.40657894789984905,884.5859165665398,88.0,0.024821307367099577
0.0002938879855694144,0.5581631687804822,119.66294892593545,17.0,0.12553971297131952
9.72650314967547e-06,0.16457514758390304,4724.638263415583,23.0,0.002829168476698212
4.09772249976449e-05,0.6238554945503768,673.277088054546,11.0,0.0011173542427724782
0.00020319378262048941,0.5223338347013294,410.8273323565018,38.0,0.03836887717387205
5.515301230063648e-05,0.563996657441266,1857.5320951212113,49.0,0.020420799674061418
5.567661259653347e-05,0.6108252994649392,1849.3335471256617,30.0,0.009469823089132412
8.855548255440185e-05,0.6127940530338518,429.42776868902706,14.0,0.004508394370352723
5.761246759596736e-05,0.6067840838419282,729.8771427251085,25.0,0.015084793053414872
0.0001983763944045216,0.5639467549483401,417.63280633867004,27.0,0.02610266952412571
0.013201454408441329,0.0788006093147354,0.19746956478539543,47.0,312.5563133893
0.0002052928573458236,0.43586455640425026,713.1435844771659,74.0,0.031642180109316416
0.00019733903188274814,0.45018260384837594,651.0671647172626,54.0,0.01857870181579288
6.0157622805786205e-05,0.5943286813199953,1215.750245981198,39.0,0.008341995406149367
3.091248792497167e-05,0.5787044972465846,2166.807493944359,32.0,0.0033053344917921786
0.00044078688626114594,0.5770410463130423,269.5000574248237,33.0,0.12084538958950111
0.0001953791932483932,0.5769722923685717,57.737282166064695,9.0,0.1538621411847708
2.001157935176563e-05,0.6263505800478386,520.7806754962039,8.0,0.0007174794256644513
0.00020574646474752538,0.5630818774624559,2985.108064744243,142.0,0.008196492164245579
0.001000221501886178,0.38291057122518146,33.21249203579625,23.0,0.1300602796311719
1.9937858649536444e-05,0.6335992954358012,4716.177290186939,26.0,0.0009322822668093773
0.00020584702668067722,0.7013798421546751,735.1765175064888,59.0,0.03858789599472684
1.2812380483354518e-05,0.6407762188093639,272.3697287504714,4.0,0.0250587753416422
2.7751832544306616e-05,0.6028148687573356,5154.426637958075,73.0,0.0028511124298007937
7.326507166774696e-05,0.5953228664734347,1134.02908126452,36.0,0.0064232818397882765
5.5008141110548884e-05,0.6188715187960672,373.12946697360417,10.0,0.02145019038619318
0.00010505682236329895,0.6210824016044101,6.568352036080612,2.0,0.11537676309496135
0.0001438623803828569,0.5013232358185342,466.35360906477655,32.0,0.02138620799703941
0.00014844175283226874,0.5208527363865847,415.64101816589056,33.0,0.039194897160881405
0.00020411644166235093,0.42557226906944157,2324.0824450777995,203.0,0.13717559432612458
3.633178747495359e-05,0.6117789300598243,2007.4033162486057,40.0,0.0023207358489314963
0.00014553317907507092,0.540417268414391,435.9601169062786,32.0,0.0379506695577814
3.2756261440279733e-06,0.6599044802674554,10503.838933866748,21.0,0.0006475642322275142
0.0002843036809484213,0.45780093306514263,297.9056372121201,48.0,0.11466228546918646
6.280876446388485e-05,0.6220956762306034,592.5784092196103,7.0,0.027422338831892584
5.181063544057888e-05,0.6207141983296238,480.3097231570549,10.0,0.016583053498738873
2.38043500553735e-05,0.6309675375417398,174.30841507412413,3.0,0.004234247237017561
0.011865682257375233,0.08193148184507529,3.451901619064872,75.0,30.851385658789795
0.00019088769585419302,0.4267591412492735,420.2320302873759,37.0,0.08866686290741928
0.00022066579765453613,0.5773881195465658,194.6443332595521,22.0,0.04559521122912829
7.218486297818603e-05,0.5960071597503657,614.907496936373,22.0,0.018395936922786026
0.00020987264945939897,0.5894052350206295,295.13618951789357,27.0,0.03895372315473143
0.00019677119967542609,0.31839130552760586,1545.5321732026948,126.0,0.07100402160030823
3.795477932774104e-05,0.622089234659901,918.6462476005119,17.0,0.012752714939121624
5.327982374124423e-05,0.6046925872493976,1742.476247567342,36.0,0.009074612369666172
0.00012222333699442092,0.559822299579183,848.2970521775376,40.0,0.007783435636565673
6.816366066251744e-06,0.6478808132738955,10171.809900875454,26.0,0.0006923432312587729
2.498725997874782e-05,0.62981381099753,1174.4641526664325,13.0,0.04664898102507361
5.796492623399638e-05,0.591657140005248,1295.1682952141537,35.0,0.011980704544064571
4.23853488228182e-06,0.6301437382812561,13995.845509821589,32.0,0.0007135059514195353
0.00019601852330226692,0.5573767152382758,209.27137347795255,18.0,0.04653150644984815
0.00011520105464852535,0.5465065395002336,432.0430436802889,31.0,0.02519157109736598
0.00020645155161159128,0.5196917462442834,712.6484998197874,68.0,0.03706870071745701
0.00020041354465126005,0.46245596212651624,1042.016290528441,86.0,0.059324950019832116
0.00020645424033643984,0.5476894538044779,690.4518610976515,66.0,0.04716673407803544
7.667250260477567e-05,0.5200545747390053,3078.107826918647,83.0,0.01715144489644441
7.89027257663282e-06,0.6066245321314242,7597.900981397735,26.0,0.0011908072746840154
0.00019812542948952647,0.46150480878797434,800.9598133718755,63.0,0.03361561855051579
3.9103011414803396e-05,0.6241264547174747,1144.3116577038759,22.0,0.015766622713399018
6.191853690110597e-05,0.6195759620319464,280.94862653608834,8.0,0.020311046328563603
0.00010339242031102523,0.5068736657958662,1035.9789279126721,49.0,0.007616005629731524
0.004750469000356112,0.999999649999929,4.4391761973728245,20.0,1.4980259971727736e-06
2.7274556099987473e-05,0.6079907066801011,3657.9057597520823,49.0,0.006537228803328855
8.561129431458134e-05,0.6014133884547287,373.84717111619705,16.0,0.009595577500819082
0.00014765830900920971,0.542049509161378,320.3894931966788,25.0,0.027157754891145774
0.00019523920926066632,0.4950189488902405,323.8397637841515,28.0,0.031187093592764833
0.0001512925160320377,0.5561910592530599,280.5467503413804,22.0,0.04745828709905523
0.000210942753650434,0.6031727899817231,201.5912341034211,23.0,0.025590168903827617
4.782820244742868e-05,0.5869928289771578,1376.273248441283,38.0,0.0075022741939255
2.3995178137984073e-05,0.6233061824984031,2865.3783430513377,23.0,0.004601236567774141
5.930181475754687e-05,0.6175601974989582,153.19173057119392,6.0,0.012482390566222756
0.01666666661325154,0.0699511686365386,4.664287002841463,124.0,21.93376423613229
0.00029002430733425483,0.5937088932788781,141.68437730379367,14.0,0.10896799173771181
0.000246201387556893,0.5986199632520642,174.50599987807934,12.0,0.020700837411064845
0.00019590655031160505,0.5014561549612458,438.94242785262315,40.0,0.12834360707617468
0.00030659618733892174,0.6184313808269858,6.256096038961021,3.0,1.0368553304719585
7.409537101570025e-05,0.6157980480614047,402.6055555608845,11.0,0.02481150747283427
2.250987025423356e-05,0.5905819932130508,3994.86832323785,47.0,0.003894467351378022
3.598813758141067e-05,0.6203727078978988,1363.2956954894228,20.0,0.024783199352036055
0.00038679583489734885,0.5054139948274657,203.40983660933495,33.0,0.09239606358198013
2.3393428508856258e-05,0.6159166381824567,6869.441955176656,68.0,0.004584773533941102
0.00019597428890045645,0.43627900918656776,442.85634220247033,46.0,0.04964390604046591
0.00014199506267313744,0.5823212961408514,264.0264914400217,19.0,0.09966332620491608
1.4146307039982767e-05,0.6377392193526925,3678.1591483420984,22.0,0.00236375273197579
0.000313890834291355,0.5925874599660877,288.9981657970521,27.0,0.04229222759012417
0.0003225400174419501,0.5476509379632838,118.93406675050363,20.0,0.09888735779653998
1.8840756554579315e-05,0.628149135676018,5284.553063734354,50.0,0.0034479154872937125
6.012104904389952e-06,0.6330421324031633,10819.82210092183,35.0,0.0005765606579256725
3.313230323291518e-05,0.6282434293189022,136.48237419080837,4.0,0.0027238430814616817
0.00019349785943051148,0.5082098782152765,513.0646373195444,34.0,0.032590170759062835
9.644396367255827e-05,0.6072453620859025,110.91382255135909,8.0,0.003541079271091129
1.2777574257456403e-05,0.6270663648878726,3542.3792499743745,29.0,0.005895552704140927
5.5124198866851e-06,0.6518792000903606,6843.634817148912,25.0,0.0017803737812406217
0.0001980397336225869,0.33471252156617937,1186.1520798656295,110.0,0.08525356776628196
0.00017112440223962077,0.5354021877438172,95.75211709237864,15.0,0.08248551622869296
0.00037440839499879345,0.5251133150896925,158.11808120926955,28.0,0.1591784703416372
0.0009964296208893667,0.1925632461223535,102.43485685539976,43.0,0.3783571859805258
0.00013005252414973273,0.5676415153055537,403.6946601996214,24.0,0.020349070768318732
0.00032981704006982164,0.42852960171180327,83.02959769373848,23.0,0.11700642952328774
0.00010844692627536018,0.5665757397986703,166.99326432659254,15.0,0.028550054886587475
0.0002675101863969557,0.5671017417795036,319.95184340167185,31.0,0.05547343749714933
0.00010363510019259124,0.5281511452239587,799.3949141412687,42.0,0.0212492705062865
5.9229886418373624e-05,0.5222564735440623,3401.6199792819516,105.0,0.00702229422107264
2.8048231620826387e-05,0.6243885988619896,1465.102223935019,20.0,0.01025488583668056
5.576766225456708e-05,0.5634870651846957,1654.2474963307122,48.0,0.004485858318250491
5.6116355306659483e-05,0.6091210714802715,930.8146124354411,28.0,0.018477012097896036
0.00021317029492614069,0.9000316583594917,3907.1095231282407,115.0,0.003863526092207088
0.0001952446521920278,0.36987366552539275,1166.2118568596177,74.0,0.04214487599308962
3.062339143324757e-05,0.6231543153733451,1357.6801466218828,24.0,0.01915204571852733
3.7827729327463695e-06,0.657628213014979,14117.617729387997,26.0,0.0017460997411487592
0.00020355253740735851,0.5299032453744644,274.31135486232427,33.0,0.1251025977575288
0.0001553436740986742,0.551830243170378,429.5478947474849,29.0,0.02086704473749472
2.8931274657784503e-05,0.6171675792360284,2490.4453837980286,38.0,0.0070711413587742685
8.766673249548839e-06,0.6448750214100906,11290.515212231865,31.0,0.0009436017008466783
3.623890608869869e-05,0.6253915643350825,134.0986456778166,5.0,0.3743328661178487
2.972066437749025e-05,0.6063349919985642,2979.940722150832,43.0,0.004095254364401016
3.124273852494715e-05,0.536235668214283,6166.165255131864,107.0,0.004211823962775834
8.726253532649219e-05,0.6033845971404463,1147.4665811181953,33.0,0.03491008483208167
0.00042669029928604286,0.5452893271242036,15.963210656362293,8.0,1.8800042833389172
1.616074790381062e-05,0.6349598462788639,4708.972166037569,25.0,0.0017829630839910015
3.020283668981526e-05,0.6294695974325109,799.624564127579,14.0,0.006023946048521879
0.00043632303233653147,0.5617126994813607,810.4501053194184,77.0,0.06219141589201032
0.00012872257569495178,0.6126627379160267,63.285993548494076,5.0,0.1836127903027242
5.967132683444093e-05,0.6256690572203788,934.6859375668125,8.0,0.011614165683147493
0.0001239881289573164,0.5825976988562588,292.00782439880015,19.0,0.020011902859259096
0.00019913478539927872,0.6130038786731472,18.463949006887614,4.0,0.35631240424799454
0.0002543973579790155,0.558283078479679,97.10593540349787,14.0,0.1319156308094004
5.023791181635792e-05,0.605580749148072,675.2803636083369,20.0,0.011097562094272798
0.00028296074457630357,0.5097727553559276,149.8153986119427,26.0,0.062171964527916526
0.0006869778816148372,0.3402929218218655,87.50331614060025,32.0,0.07539223737739467
1.1821122824210933e-05,0.6003258227464016,4320.523597522827,32.0,0.0009250595864879704
6.614959420406217e-05,0.5425128414534482,2182.5946863904064,64.0,0.015720526172331196
6.276538140996803e-05,0.5897153316950843,1235.8969935322593,44.0,0.010291168911335653
0.00981417742742164,0.1346398897403349,3.0839276915048046,41.0,20.20343346905571
0.0005036552958044999,0.5826644826027454,109.56699978099489,17.0,0.060943242871512
1.902764503294618e-05,0.5810826294396128,3807.6274008634045,44.0,0.0025304733127784734
3.5696084442691465e-05,0.629807392607682,84.4513735628099,3.0,0.030684500943243216
7.557969027189647e-05,0.5872589857595534,143.48512042958157,12.0,0.06328392997200138
3.887195734271336e-05,0.6033996491929956,2709.3617798853047,50.0,0.009075650927309976
0.0003986689815356604,0.535279949488871,160.33600615861138,24.0,0.08695240607117423
0.00020590529881865834,0.48579468101741674,949.4834709813301,95.0,0.04819912593333579
4.041846924843125e-06,0.6566569940342851,8791.362001898346,23.0,0.0010154192437054656
4.870121904876706e-05,0.6166188537772062,720.8739900446953,21.0,0.015954847234772206
2.6590684494229165e-05,0.42110814035046307,11794.363375975317,183.0,0.010405400472541678
8.463019778187865e-05,0.5870303936885036,264.46012694400264,16.0,0.042162043477999865
0.00014822624723323595,0.6116956425827699,47.52874738346084,5.0,0.057189188681763405
0.004520668167259643,0.061937355272738435,0.030945340479084763,16.0,6123.333959210363
0.0002092417939355465,0.5743862846662913,347.2357283452522,34.0,0.050254512724945105
0.00011663005796231015,0.5803273577667303,661.9077784260203,30.0,0.020923152205025476
0.00020703630081269175,0.5914812802277165,503.30912241750906,46.0,0.04951160389546397
1.3048581893340712e-05,0.6362969605905797,2860.9209765269475,26.0,0.0038138387155063156
6.518871544438349e-05,0.5812755251085108,1148.5201576352836,47.0,0.010208166760521746
0.00019774372967881754,0.4233723838264035,434.2967059884845,46.0,0.018588182952150693
0.0002088736576870952,0.6022259768603494,246.17103694688734,24.0,0.030701038324358096
8.062734712619355e-05,0.6170905398555105,423.67224791750306,11.0,0.012653017676689289
1.4619372708897607e-05,0.6306994378033465,7844.4924096946515,43.0,0.0024480397495818965
1.3599755159387672e-05,0.6393846081523981,590.5971051352193,8.0,0.003663567484961218
7.182051265592403e-05,0.5855599163131817,801.938151577943,30.0,0.007751970950714972
0.0001503487080501564,0.5531200635103479,617.0204821645061,34.0,0.020279129434757105
7.3582961224371804e-06,0.6174066273885369,4317.524346171387,24.0,0.0016836671890603024
8.690720071490559e-05,0.6165885361337431,108.65965953196995,6.0,0.11997083211564154
0.00020028413475821686,0.47676119491279684,1338.0375280377937,99.0,0.0484901286184109
9.078972241415893e-05,0.5941071998797359,658.9918995226934,26.0,0.035723932910293105
3.811291505221367e-05,0.6060152719598538,2882.230352059523,59.0,0.006151247678429985
0.00011954504898653692,0.5225185132860256,1060.7901922644976,57.0,0.07201898964690565
0.0001528244152828349,0.4690239511128497,541.5296885740046,44.0,0.026473808587862625
0.00019985117000524322,0.46736297567653956,261.89665078668634,32.0,0.052877967667061015
8.167265712095068e-05,0.5621870069807305,1787.8464773069968,62.0,0.01763156730597432
9.404915580623804e-05,0.6163644850033371,225.09212617774264,11.0,0.08351309552246464
5.314752957445769e-05,0.6099547901780304,58.45372113580787,6.0,0.06672718216104016
0.016666666634910805,0.1103118508676037,11.513800588786918,145.0,6.258988031276713
0.0001464405689741809,0.5712372537645692,341.69718867097583,22.0,0.03137008149694578
0.0004791710939632967,0.3228235083291782,483.11084328931156,106.0,0.1303581043567518
0.0005036752791841748,0.5657204217695135,169.29641555544612,21.0,0.06413006099474326
9.320407554968895e-05,0.5844278915894706,794.3082978519872,26.0,0.016218809995520157
7.78027939165099e-05,0.5808298377785277,1088.4009410794129,43.0,0.017715739425091942
0.0020526859409376714,0.6984533282043157,2.9698570475923027,10.0,3.45221560390092
0.00022146297831708708,0.5944773035217998,459.21331425494105,33.0,0.0406217403958829
2.685881819039354e-05,0.598918593862735,6030.818021075782,76.0,0.004455855593268792
0.00010098840652766476,0.5648409408859977,657.582099892191,31.0,0.017867418529191003
1.0026274871166459e-05,0.640306774727302,4706.820615875261,34.0,0.0023690067868414265
3.6467008939885184e-05,0.5721096517813714,2813.1446480274567,37.0,0.006388364934516868
2.770569044779693e-05,0.5539990964537003,5507.286539960179,59.0,0.002348529735831797
0.0003192442113122367,0.5245256138320434,127.88460069027039,21.0,0.07064191691907509
0.00024562015818824483,0.5891259933883152,338.24036418859595,20.0,0.031583232821814654
0.004192499658327525,0.13961524618126925,2.2631198448736445,12.0,1.5207055972181944
0.0001742929077474439,0.6157227917068743,33.59247113408547,4.0,0.20590892886881906
2.7742830600514823e-05,0.6178764129161753,2856.1322760518487,35.0,0.004548879640409969
0.00012992709656720514,0.5644915867207372,739.4773286051146,39.0,0.02061293007255121
0.00021984237145738572,0.591339552728961,303.5058011224058,25.0,0.026929333525735392
6.327155118947287e-05,0.5265848462270621,2837.2973613521135,71.0,0.0061736076479665435
0.00037991814750371847,0.5330297312883653,188.0093845817145,27.0,0.17386322966025816
7.023238528669721e-05,0.6097575031787897,4913.432205852608,59.0,0.006830429996906898
0.00019570027361265552,0.3368421888536238,1187.6874545444637,93.0,0.05695277530979261
1.7145110187569e-05,0.6308733714797055,1451.758687946758,17.0,0.005339495649851741
0.00029355197779163766,0.5827262310370549,69.38391921259606,13.0,0.1503495960225293
9.469868348315627e-05,0.5996963906714691,370.63695993149815,17.0,0.01728067743281796
5.661832278490174e-05,0.6127710799039564,562.0804768192485,15.0,0.019978702598482966
0.00019873615853139746,0.34091756381453703,1652.9064475184248,140.0,0.15192052070682138
0.0002783528094344382,0.5363613447827591,111.32823432331793,19.0,0.1124444644878692
0.00020882776689622485,0.5875660415312386,450.8079013300686,42.0,0.019212425297538367
0.00019470011292099814,0.46563802312580904,656.2395055920781,45.0,0.03827110787916904
7.857409191422734e-05,0.5869395673212402,1664.0527050645435,49.0,0.021347399095147955
6.599829994061125e-05,0.6257336454431828,9.171233774678697,2.0,0.040808724731251245
0.00024633291539243767,0.5628769190867619,269.26186398838126,28.0,0.04220872549643571
4.680565127905662e-05,0.6075046063665143,492.48743257591127,16.0,0.003984826491719533
0.00013322095680706088,0.6181612567560225,14.200589436835065,3.0,1.5057804267051915
0.0001485515001462641,0.5370169784168252,438.4481223599988,29.0,0.05807771749599763
2.1970018925951404e-05,0.5789946059977026,9138.981537061109,79.0,0.006495445943685903
0.00015719448193312528,0.5494670395826259,358.2962113187081,28.0,0.03017835720400318
6.94455489435209e-05,0.6087084744280354,1089.560040388952,29.0,0.00718256013559897
0.0002062308811332881,0.5738790000220714,997.2230782220904,88.0,0.07392421475805817
8.624754666426812e-06,0.6428111302780443,8599.134250439009,34.0,0.0014538219867459576
0.0001884720846525376,0.5778029726890346,146.22254407623012,10.0,0.049085108658379305
3.6648610127965754e-05,0.6228563236068163,1239.7114668210013,21.0,0.002433751313829791
8.832550766964554e-05,0.5981277850421053,475.87646846651893,19.0,0.01857874745848191
5.174101302917296e-05,0.5916458821136965,760.7276635335343,25.0,0.0005367940952607443
0.0002039265254412264,0.5695684093914345,129.1698607073122,18.0,0.03665520323988543
2.049833081946297e-05,0.6132225564216426,3073.1118801836387,38.0,0.0027688883745473625
7.858936408679819e-05,0.5742273143174286,1085.2821030917412,48.0,0.024715858781405278
0.0001242297516314401,0.5839385088854199,647.6622941339593,29.0,0.02762341467145304
0.00027581482091185226,0.5808310767519164,527.5001233683738,35.0,0.0572135647687537
1.749571433969921e-05,0.6075490355362879,3478.0599859115446,36.0,0.0009026893522329101
0.00040376782129333415,0.4631055544982229,202.10081994414654,38.0,0.19392941865580438
0.0005541068390885558,0.5952751630466658,13.662650964878267,7.0,0.0888681496717735
0.00013289658547270747,0.6000067625845864,61.76910227298527,7.0,0.03237810027152934
0.00014907834224767245,0.5802779749666324,763.2011453205021,29.0,0.027497470857247453
0.00020300735707852447,0.403541048153017,1787.20566975124,157.0,0.03837990256149446
0.0002265174124292519,0.5658761128266345,134.50706592533822,18.0,0.09037048542566124
4.655331372552156e-05,0.6216270327921121,2249.372996729113,17.0,0.002354976941847037
0.0002662996319166184,0.5875020714976039,103.79946899847255,13.0,0.09140174267842084
1.5705453630049685e-05,0.5720607345888611,11903.3347540865,101.0,0.003846779271940748
8.013636776471229e-05,0.5183108910576201,4539.874840160775,89.0,0.008063740426448501
0.00019733489184496197,0.4892404409682068,780.0600027876349,50.0,0.028155091864575793
0.0019057054455968935,0.790559541996621,8.182714510874835,11.0,1.049414441470044
7.635969523719952e-05,0.5685687118768165,688.8341914751454,26.0,0.015658023856193498
0.0003283719855071244,0.575999626689739,111.8469588208474,18.0,0.06065436239380064
0.00025500512142542667,0.5906400471690205,155.71783801492003,13.0,0.10778314340879837
0.000203661326065075,0.5940805753755883,127.84812216700138,14.0,0.05715023044057888
0.0005265811317565059,0.5810165932137049,7.274934395551383,5.0,3.1100079720712217
0.00019739641005646916,0.5196004467395409,343.98212642213997,32.0,0.0377077381111205
0.00020637391453923136,0.5493659960625554,218.9649721094097,27.0,0.05350848580712358
0.0002998120270984242,0.5917243684537232,171.1576129682246,22.0,0.04532218500160661
0.00013974737006645506,0.5903058272167837,96.90458346721984,9.0,0.04227810059384906
0.0003908617392396843,0.457235570160963,244.3106119945469,42.0,0.15995637123320264
0.00010416627305308769,0.552763723964373,807.193707428332,37.0,0.020500335992506998
9.783999320138115e-06,0.6450447428505008,11110.16650507688,24.0,0.0013737936376069502
0.0004923702636044276,0.5096445022473796,72.93902407361192,19.0,0.10756502522057135
0.00016545033069114573,0.5944951816640949,400.59377282139013,18.0,0.03441682012757587
8.142938633882704e-05,0.6066781517886201,518.3981462638945,21.0,0.015174508282718916
0.00010373529910185587,0.612985263454632,417.2927460376531,24.0,0.023186045061902832
5.5692778040922096e-05,0.5645525770181014,1598.109926050965,52.0,0.013078872712329657
0.0002800061705787874,0.5216737218776681,231.83084154320184,30.0,0.0020632555829859047
0.0002858509150415119,0.533587604828673,171.71146132905585,26.0,0.11408277843292086
0.00020062023933210244,0.5950675886063079,226.14169893378985,22.0,0.04297472743535889
0.00019982857987591696,0.16325126772386395,3035.2958553743533,242.0,0.0793937877485112
0.00014689140102995026,0.5850945669204141,247.8120240274783,17.0,0.050228244740083285
7.353833855293279e-05,0.6112069768301421,354.9423978070211,15.0,0.008762954790906462
7.214366876615205e-05,0.6204741172535962,853.6331962210934,12.0,0.029343643583859595
0.000110501618225896,0.42696335819637465,2158.192722525157,105.0,0.026551690023917485
0.0007668235479585627,0.5600869570267653,99.07311865312205,20.0,0.11544745207173984
6.599533221724804e-05,0.6146471095892752,390.7317126304634,12.0,0.023669615418711064
4.240101719373949e-05,0.6120206497877886,1799.4421470529257,29.0,0.0028029417678246704
4.458030597339441e-06,0.6528041798284383,18875.215771786294,46.0,0.0012508103778583657
3.575526234977361e-05,0.6004797155593388,2055.5229987328103,41.0,0.008163300511282152
0.00011900865073396907,0.5802493956625125,496.50125975292696,27.0,0.006763335981002218
8.11716646138546e-05,0.5650710078819233,777.9402684544096,33.0,0.028512958510415284
0.0002816015531406848,0.5848334911888364,65.26317126392689,10.0,0.031807105046444455
0.0001948523375793668,0.532442567526404,226.4366584297091,22.0,0.055750914027491154
9.667769843267441e-06,0.6466180918382681,3549.183592265011,21.0,0.002290043238516399
8.589861491206869e-05,0.5444294187551196,1082.6301247425465,38.0,0.0109407957913453
3.248682695520529e-05,0.6021145802980911,1983.680156660795,28.0,0.003811009022272023
3.334373076404176e-05,0.6233395466027132,76.54703229749806,5.0,0.4526989573922778
